question_id,answer_id,review_priority,candidate_type,teacher_score,reference_score_key,reference_score,teacher_minus_reference,absolute_difference,candidate_threshold,centered_residual,outlier_threshold,candidate_reasons,question_median_residual,question_systematic_bias,max_score,model_avg_score,selected_baseline_score,three_way_core_score,final_calibrated_score,route,std_dev,extraction_quality,U_E,U_S,U_R,confounds,human_decision,corrected_score,review_note,raw_text,student_image
POC_2,ANS_POC_21,P2,possible_teacher_under_score,4.0,model_avg_score,5.0,-1.0,1.0,1.0,-1.0,1.0,absolute_disagreement|within_question_outlier,0.0,False,5.0,5.0,5.0,5.0,5.0,POS,0.0,high,0.0,0.0,0.266667,,,,,2. 短语：(A((SaA)(b)))，((SaA)(b)) (SaA) (b) | 直接短语：(SaA).(b). | 句柄：(SaA).(b).,data/csbench/student_images/POC_2/ANS_POC_21.jpg
POC_3,ANS_POC_242,P1,possible_teacher_over_score,5.0,model_avg_score,3.0,2.0,2.0,2.0,1.7,2.0,absolute_disagreement,0.3,False,5.0,3.0,3.0,3.0,3.0,POS,0.0,high,0.0,0.0,0.0,,,,,"3. 短语：aaεcd,aεc,ε | 直接短语：ε | 句柄：ε",data/csbench/student_images/POC_3/ANS_POC_242.jpg
POC_3,ANS_POC_250,P1,possible_teacher_over_score,2.0,model_avg_score,0.0,2.0,2.0,2.0,1.7,2.0,absolute_disagreement,0.3,False,5.0,0.0,0.0,0.0,0.0,POS,0.0,high,0.0,0.0,0.0,,,,,3. 短语：ε，aεc，aaεbc | 直接短语：ε，aεc，aaεcb | 句柄：ε，aSc，aSb,data/csbench/student_images/POC_3/ANS_POC_250.jpg
POC_3,ANS_POC_253,P1,possible_teacher_over_score,5.0,model_avg_score,3.0,2.0,2.0,2.0,1.7,2.0,absolute_disagreement,0.3,False,5.0,3.0,3.0,3.0,3.0,POS,0.0,high,0.0,0.0,0.0,,,,,"短语：aaεcb
直接短语:ε 
句柄：ε",data/csbench/student_images/POC_3/ANS_POC_253.jpg
POC_3,ANS_POC_278,P1,possible_teacher_over_score,5.0,model_avg_score,3.0,2.0,2.0,2.0,1.7,2.0,absolute_disagreement,0.3,False,5.0,3.0,3.0,3.0,3.0,POS,0.0,high,0.0,0.0,0.0,,,,,"短语： a a c b , a c , ε 
直接短语 : ε 
句柄：ε ",data/csbench/student_images/POC_3/ANS_POC_278.jpg
POC_3,ANS_POC_263,P2,possible_teacher_over_score,5.0,model_avg_score,1.6,3.4,3.4,2.0,3.1,2.0,absolute_disagreement|within_question_outlier,0.3,False,5.0,1.6,1.6,0.6,0.6,BND,1.5491,high,0.0,1.0,0.466667,rubric_mapping_risk|a3wa_changed_score_materially|unstable_model_judgements,,,,ε是S的短语，aεc是S的短语，aaεcb是S的短语，ε是S的直接短语及句柄,data/csbench/student_images/POC_3/ANS_POC_263.jpg
POC_3,ANS_POC_267,P2,possible_teacher_over_score,4.0,model_avg_score,1.0,3.0,3.0,2.0,2.7,2.0,absolute_disagreement|within_question_outlier,0.3,False,5.0,1.0,1.0,2.0,2.0,BND,1.4142,high,0.0,1.0,0.433333,rubric_mapping_risk|a3wa_changed_score_materially|unstable_model_judgements,,,,3. 短语：S->aacb S->aC S->ε 直接短语：S->ε 句柄：S->ε ,data/csbench/student_images/POC_3/ANS_POC_267.jpg
POC_3,ANS_POC_238,P2,possible_teacher_over_score,5.0,model_avg_score,2.3,2.7,2.7,2.0,2.4,2.0,absolute_disagreement|within_question_outlier,0.3,False,5.0,2.3,2.3,3.3,3.3,BND,1.6997,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,短语：a a c b . a c . ε | 直接短语：ε | 句柄：ε,data/csbench/student_images/POC_3/ANS_POC_238.jpg
POC_3,ANS_POC_236,P2,possible_teacher_under_score,1.0,model_avg_score,3.0,-2.0,2.0,2.0,-2.3,2.0,absolute_disagreement|within_question_outlier,0.3,False,5.0,3.0,3.0,2.0,2.0,BND,1.4142,high,0.0,1.0,0.2,a3wa_changed_score_materially|unstable_model_judgements,,,,"短语：ac,aacb | 直接短语：ac | 句柄：ac",data/csbench/student_images/POC_3/ANS_POC_236.jpg
POC_3,ANS_POC_249,P2,possible_teacher_under_score,1.0,model_avg_score,2.7,-1.7,1.7,2.0,-2.0,2.0,within_question_outlier,0.3,False,5.0,2.7,2.7,1.7,1.7,BND,1.6997,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,3.短语：aacb 、ac | 直接短语：ac | 句柄：ac,data/csbench/student_images/POC_3/ANS_POC_249.jpg
POC_3,ANS_POC_270,P2,possible_teacher_under_score,1.0,model_avg_score,2.7,-1.7,1.7,2.0,-2.0,2.0,within_question_outlier,0.3,False,5.0,2.7,2.7,2.7,2.7,BND,1.6997,high,0.0,1.0,0.466667,rubric_mapping_risk|unstable_model_judgements,,,,3. 短语：aacb，ac | 直接短语：ac |句柄：ac,data/csbench/student_images/POC_3/ANS_POC_270.jpg
POC_4,ANS_POC_82,P1,possible_teacher_over_score,4.0,model_avg_score,0.0,4.0,4.0,2.0,3.2,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,0.0,0.0,0.0,0.0,POS,0.0,high,0.0,0.0,0.0,,,,,S→C|BDC | A→0|1|2|3|4|5|6|7|8|9 | B→1|2|3|4|5|4|7|8|9 | D→A|AD|ε | C→2|4|6|8,data/csbench/student_images/POC_4/ANS_POC_82.jpg
POC_4,ANS_POC_85,P1,possible_teacher_over_score,4.0,model_avg_score,0.0,4.0,4.0,2.0,3.2,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,0.0,0.0,0.0,0.0,POS,0.0,high,0.0,0.0,0.0,,,,,"4. 2型文法，即上下无关文法
G[S]:S→B|DA|DCA
A→0|2|4|6|8
B→2|4|6|8|B
C→0|1|2|3|4|5|6|7|8|9|C
D→|2|3|4|5|6|7|8|9|D",data/csbench/student_images/POC_4/ANS_POC_85.jpg
POC_4,ANS_POC_90,P1,possible_teacher_under_score,2.0,model_avg_score,5.0,-3.0,3.0,2.0,-3.8,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,5.0,5.0,5.0,5.0,POS,0.0,high,0.0,0.0,0.0,,,,,"解：定义文法G[S]：S→1A|2A|3A|4A|5A|6A|7A|8A|9A
A→(0,1,2,3,4,5,6,7,8,9)*B
B→0|2|4|6|8",data/csbench/student_images/POC_4/ANS_POC_90.jpg
POC_4,ANS_POC_93,P1,possible_teacher_over_score,3.0,model_avg_score,0.0,3.0,3.0,2.0,2.2,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,0.0,0.0,0.0,0.0,POS,0.0,high,0.0,0.0,0.333333,,,,,4.解： A→BC|B0|C | B → BC| B → 1|2|3|4|5|6|7|8|9 | C → 2|4|6|8,data/csbench/student_images/POC_4/ANS_POC_93.jpg
POC_4,ANS_POC_92,P1,possible_teacher_over_score,2.0,model_avg_score,0.0,2.0,2.0,2.0,1.2,2.0,absolute_disagreement,0.8,False,5.0,0.0,0.0,0.0,0.0,POS,0.0,high,0.0,0.0,0.0,,,,,"4. 文法为 +( 1 1 2 1 3 1 4 1 5 1 6 1 7 1 8 1 9)(0 1 1 2 1 3 1 4 1 5 1 6 1 7 1 8 1 9)* (2 1 4 1 6 1 8 10) 
GESJ: 
S->DAB*C 
 A -> 1 1 2 1 3 1 4 1 5 1 6 1 7 1 8 1 9 
 B ->0 1 1 1 2 1 3 1 4 1 5 1 6 1 7 1 8 1 9  
 C -> 2 1 4 1 6 1 8 1 0.    D -> +.",data/csbench/student_images/POC_4/ANS_POC_92.jpg
POC_4,ANS_POC_101,P2,possible_teacher_over_score,5.0,model_avg_score,1.7,3.3,3.3,2.0,2.5,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,1.7,1.7,0.7,0.7,BND,2.357,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,G[S]：S→+ABC|+D | A→1|2|3|4|5|6|7|8|9 | B→BB'|ε | B'→0|1|2|3|4|5|6|7|8|9|ε | C→0|2|4|6|8 | D→2|4|6|8,data/csbench/student_images/POC_4/ANS_POC_101.jpg
POC_4,ANS_POC_109,P2,possible_teacher_over_score,5.0,model_avg_score,1.7,3.3,3.3,2.0,2.5,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,1.7,1.7,0.7,0.7,BND,1.1785,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,"S→AB|E 
B→CB 
A→1|2|3|4|5|6|7|8|9 
C→0|1|2|3|4|5|6|7|8|9 
B→0|2|4|6|8 
E→2|4|6|8",data/csbench/student_images/POC_4/ANS_POC_109.jpg
POC_4,ANS_POC_118,P2,possible_teacher_over_score,4.0,model_avg_score,0.7,3.3,3.3,2.0,2.5,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,0.7,0.7,0.7,0.7,BND,0.9428,high,0.0,1.0,0.333333,unstable_model_judgements,,,,4. G[S]：S→TED | T→1|2|…|9 | E→EE|0|1|2|3|…|9 | D→0|2|4|6|8,data/csbench/student_images/POC_4/ANS_POC_118.jpg
POC_4,ANS_POC_97,P2,possible_teacher_over_score,5.0,model_avg_score,1.7,3.3,3.3,2.0,2.5,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,1.7,1.7,0.7,0.7,BND,2.357,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,S→+AC|+B | B→2|4|6|8 | C→0|B | A→1|2|3|4|5|6|7|8|9 | D→0|A,data/csbench/student_images/POC_4/ANS_POC_97.jpg
POC_4,ANS_POC_68,P2,possible_teacher_over_score,4.0,model_avg_score,1.3,2.7,2.7,2.0,1.9,2.0,absolute_disagreement,0.8,False,5.0,1.3,1.3,2.3,2.3,BND,1.0274,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,"答：C[S]:A→2|4|6|8|0 |  B→1|2|3|4|5|6|7|8|9 
 C→0|B|CC|Σ
 S→ B C A|A",data/csbench/student_images/POC_4/ANS_POC_68.jpg
POC_4,ANS_POC_73,P2,possible_teacher_over_score,5.0,model_avg_score,2.3,2.7,2.7,2.0,1.9,2.0,absolute_disagreement,0.8,False,5.0,2.3,2.3,2.3,2.3,BND,1.8409,high,0.0,1.0,0.333333,unstable_model_judgements,,,,4. G[s]：S→A | S→BMD | M→MC|C|ε | A→2|4|6|8（正偶数） | B→1|2|3|4|5|6|7|8|9（非0数） | C→0|1|2|3|4|5|6|7|8|9（任意数） | D→0|2|4|6|8（偶数） | S可以是个任意正偶数，或是非0数+任意个任意数+偶数,data/csbench/student_images/POC_4/ANS_POC_73.jpg
POC_4,ANS_POC_107,P2,possible_teacher_over_score,5.0,model_avg_score,2.7,2.3,2.3,2.0,1.5,2.0,absolute_disagreement,0.8,False,5.0,2.7,2.7,1.7,1.7,BND,2.0548,high,0.0,1.0,0.666667,rubric_mapping_risk|a3wa_changed_score_materially|unstable_model_judgements,,,,"4. 解: E=AB/C. | A=1/2/3/4/5/6/7/8/9 | B=0B'/1B'/...9B' | B'=0/2/4/6/8 | C=2/4/6/8 |
{x|x∈E}",data/csbench/student_images/POC_4/ANS_POC_107.jpg
POC_4,ANS_POC_115,P2,possible_teacher_over_score,4.0,model_avg_score,1.7,2.3,2.3,2.0,1.5,2.0,absolute_disagreement,0.8,False,5.0,1.7,1.7,0.7,0.7,BND,2.357,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,S→ACB | A→1|2|3|4|5|6|7|8|9 | B→0|2|4|6|8 | C→0C|AC,data/csbench/student_images/POC_4/ANS_POC_115.jpg
POC_4,ANS_POC_71,P2,possible_teacher_over_score,5.0,model_avg_score,2.7,2.3,2.3,2.0,1.5,2.0,absolute_disagreement,0.8,False,5.0,2.7,2.7,2.7,2.7,BND,2.0548,high,0.0,1.0,0.666667,rubric_mapping_risk|unstable_model_judgements,,,,"4. G[S]：S→S₁|S₂  //S₁为奇数，S₂为多位数。
S₁→2|4|6|8 
S₂→ABC //A为首位，C为末位 
A→1|2|3|4|5|6|7|8|9
B→DB|ε
C→2|4|6|8|0 
D→0|1|2|3|4|5|6|7|8|9 ",data/csbench/student_images/POC_4/ANS_POC_71.jpg
POC_4,ANS_POC_66,P2,possible_teacher_over_score,3.0,model_avg_score,0.8,2.2,2.2,2.0,1.4,2.0,absolute_disagreement,0.8,False,5.0,0.8,0.8,0.8,0.8,BND,1.1785,high,0.0,1.0,0.333333,unstable_model_judgements,,,,"4.解：S→AB|B 
A→AB|1|2|3|4|5|6|7|8|9 
B→2|4|6|8",data/csbench/student_images/POC_4/ANS_POC_66.jpg
POC_4,ANS_POC_111,P2,possible_teacher_under_score,2.0,model_avg_score,4.0,-2.0,2.0,2.0,-2.8,2.0,absolute_disagreement|within_question_outlier,0.8,False,5.0,4.0,4.0,3.0,3.0,BND,0.8165,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,"4. A→2|4|6|8 
B→A|1|3|5|7|9 C→A|0 D→DB 
S→A|DC
思想：1位：2、4、6、8 | 2位及以上：个位为0、2、4、6、8 | 十位及以上为1、2、3、4、5、6、7、8、9",data/csbench/student_images/POC_4/ANS_POC_111.jpg
POC_4,ANS_POC_80,P2,possible_teacher_under_score,2.0,model_avg_score,3.2,-1.2,1.2,2.0,-2.0,2.0,within_question_outlier,0.8,False,5.0,3.2,3.2,2.6,2.6,BND,0.6236,high,0.0,1.0,0.0,a3wa_changed_score_materially|unstable_model_judgements,,,,4. G[S]：S→AB | A→1|2|…||9|ε | B→DB|C | D→0|1|2|…|9| | C→2|4|6|8,data/csbench/student_images/POC_4/ANS_POC_80.jpg
POC_4,ANS_POC_87,P2,possible_teacher_under_score,2.0,model_avg_score,3.2,-1.2,1.2,2.0,-2.0,2.0,within_question_outlier,0.8,False,5.0,3.2,3.2,2.2,2.2,BND,1.3123,high,0.0,1.0,0.333333,a3wa_changed_score_materially|unstable_model_judgements,,,,"G[s]: S→(2|4|6|8)AB)|C | A→((0|1|2|3|4|5|6|7|8|9|ε)A)|(0|1|2|3|4|5|6|7|8|9) | B→0|2|4|6|8
C→2|4|6|8",data/csbench/student_images/POC_4/ANS_POC_87.jpg
POC_5,ANS_POC_136,P2,possible_teacher_over_score,5.0,model_avg_score,2.7,2.3,2.3,2.0,2.1,2.0,absolute_disagreement|within_question_outlier,0.2,False,5.0,2.7,2.7,3.7,3.7,BND,1.4337,high,0.0,1.0,0.366667,a3wa_changed_score_materially|unstable_model_judgements,,,,如图所示,data/csbench/student_images/POC_5/ANS_POC_136.jpg
POC_5,ANS_POC_159,P2,possible_teacher_over_score,4.0,model_avg_score,2.0,2.0,2.0,2.0,1.8,2.0,absolute_disagreement,0.2,False,5.0,2.0,2.0,2.0,2.0,BND,1.4142,high,0.0,1.0,0.333333,unstable_model_judgements,,,,如图所示,data/csbench/student_images/POC_5/ANS_POC_159.jpg
POC_6,ANS_POC_231,P1,possible_teacher_over_score,10.0,model_avg_score,4.5,5.5,5.5,2.5,3.6,2.5,absolute_disagreement|within_question_outlier,1.9,True,10.0,4.5,4.5,4.5,4.5,BND,0.8165,high,0.25,1.0,0.25,,,,,1.属性文法G5[S]为S属性文法，且为2型文法.|2.如图所示,data/csbench/student_images/POC_6/ANS_POC_231.jpg
POC_6,ANS_POC_195,P1,possible_teacher_over_score,5.0,model_avg_score,0.3,4.7,4.7,2.5,2.8,2.5,absolute_disagreement|within_question_outlier,1.9,True,10.0,0.3,0.3,0.0,0.0,BND,0.4714,high,0.0,0.5,0.29,,,,,1. 如图所示 | 2.如图所示,data/csbench/student_images/POC_6/ANS_POC_195.jpg
POC_6,ANS_POC_211,P1,possible_teacher_over_score,10.0,model_avg_score,6.0,4.0,4.0,2.5,2.1,2.5,absolute_disagreement,1.9,True,10.0,6.0,6.0,6.0,6.0,BND,0.0,high,0.25,0.0,0.25,,,,,"A.x,S,x为符号属性，GS为S属性文法 | 如图所示",data/csbench/student_images/POC_6/ANS_POC_211.jpg
POC_6,ANS_POC_218,P1,possible_teacher_over_score,10.0,model_avg_score,6.2,3.8,3.8,2.5,1.9,2.5,absolute_disagreement,1.9,True,10.0,6.2,6.2,6.2,6.2,BND,0.8498,high,0.25,1.0,0.333333,,,,,1. ∵S.x、A.x均为综合属性. ∴G5是S-属性文法 | 2.如图所示,data/csbench/student_images/POC_6/ANS_POC_218.jpg
POC_6,ANS_POC_227,P1,possible_teacher_over_score,6.0,model_avg_score,2.4,3.6,3.6,2.5,1.7,2.5,absolute_disagreement,1.9,True,10.0,2.4,2.4,2.4,2.4,BND,0.4249,high,0.25,0.5,0.325,,,,,1.S－属性文法 | 2. 如图所示,data/csbench/student_images/POC_6/ANS_POC_227.jpg
POC_6,ANS_POC_193,P1,possible_teacher_over_score,5.0,model_avg_score,2.0,3.0,3.0,2.5,1.1,2.5,absolute_disagreement,1.9,True,10.0,2.0,2.0,2.0,2.0,BND,1.0,high,0.25,1.0,0.25,,,,,1. 二型文法(上下文无关) | 2. 如图所示,data/csbench/student_images/POC_6/ANS_POC_193.jpg
POC_6,ANS_POC_219,P1,possible_teacher_over_score,5.0,model_avg_score,2.5,2.5,2.5,2.5,0.6,2.5,absolute_disagreement,1.9,True,10.0,2.5,2.5,2.5,2.5,BND,0.0,high,0.25,0.0,0.383333,,,,,S-属性文法. | 如图所示,data/csbench/student_images/POC_6/ANS_POC_219.jpg
POC_6,ANS_POC_232,P1,possible_teacher_over_score,10.0,model_avg_score,7.5,2.5,2.5,2.5,0.6,2.5,absolute_disagreement,1.9,True,10.0,7.5,7.5,8.5,8.5,BND,0.7071,high,0.0,0.75,0.166667,,,,,1.S.x和A.x都是综合属性且该文法中无继承属性所以G5为S-属性文法 | 2.如图所示,data/csbench/student_images/POC_6/ANS_POC_232.jpg
POC_6,ANS_POC_183,P2,possible_teacher_over_score,10.0,model_avg_score,1.8,8.2,8.2,2.5,6.3,2.5,absolute_disagreement|within_question_outlier,1.9,True,10.0,1.8,1.8,1.8,1.8,BND,0.8498,high,0.25,1.0,0.533333,rubric_mapping_risk,,,,S-属性文法 | 如图所示,data/csbench/student_images/POC_6/ANS_POC_183.jpg
POC_6,ANS_POC_207,P2,possible_teacher_over_score,10.0,model_avg_score,2.0,8.0,8.0,2.5,6.1,2.5,absolute_disagreement|within_question_outlier,1.9,True,10.0,2.0,2.0,2.0,2.0,BND,0.7071,high,0.25,0.75,0.408333,rubric_mapping_risk,,,,该属性文法。G5[S]为S-属性文法。 | 如图所示,data/csbench/student_images/POC_6/ANS_POC_207.jpg
