question_id,answer_id,review_priority,candidate_type,teacher_score,reference_score_key,reference_score,teacher_minus_reference,absolute_difference,candidate_threshold,centered_residual,outlier_threshold,candidate_reasons,question_median_residual,question_systematic_bias,max_score,model_avg_score,selected_baseline_score,three_way_core_score,final_calibrated_score,route,std_dev,extraction_quality,U_E,U_S,U_R,confounds,human_decision,corrected_score,review_note,raw_text,student_image
CPL_4,ANS_CPL_203,P2,possible_teacher_over_score,4.0,model_avg_score,0.8,3.2,3.2,2.5,0.9,2.5,absolute_disagreement,2.3,True,10.0,0.8,0.8,0.0,0.0,BND,1.1785,high,0.0,1.0,0.333333,unstable_model_judgements,,,,28 19 15 24 5 22 24 20 16 23.,data/csbench/student_images/CPL_4/ANS_CPL_203.jpg
CPL_4,ANS_CPL_185,P2,possible_teacher_over_score,9.0,model_avg_score,6.0,3.0,3.0,2.5,0.7,2.5,absolute_disagreement,2.3,True,10.0,6.0,6.0,6.0,6.0,BND,2.1213,high,0.0,1.0,0.25,unstable_model_judgements,,,,19 28 20 24 22 5 24 15 23 16,data/csbench/student_images/CPL_4/ANS_CPL_185.jpg
CPL_4,ANS_CPL_211,P2,possible_teacher_over_score,9.0,model_avg_score,6.0,3.0,3.0,2.5,0.7,2.5,absolute_disagreement,2.3,True,10.0,6.0,6.0,6.0,6.0,BND,1.633,high,0.0,1.0,0.166667,unstable_model_judgements,,,,19 28 20 24 22 5 24 15 23 16,data/csbench/student_images/CPL_4/ANS_CPL_211.jpg
CPL_4,ANS_CPL_188,P2,possible_teacher_over_score,9.0,model_avg_score,6.5,2.5,2.5,2.5,0.2,2.5,absolute_disagreement,2.3,True,10.0,6.5,6.5,6.5,6.5,NEG,3.3417,low,0.75,1.0,0.833333,extraction_risk|rubric_mapping_risk|unstable_model_judgements,,,,19 28 20 24 22 5 24 15 23 16,data/csbench/student_images/CPL_4/ANS_CPL_188.jpg
CPL_4,ANS_CPL_233,P2,possible_teacher_over_score,9.0,model_avg_score,6.5,2.5,2.5,2.5,0.2,2.5,absolute_disagreement,2.3,True,10.0,6.5,6.5,4.5,4.5,BND,1.7795,high,0.0,1.0,0.416667,rubric_mapping_risk|a3wa_changed_score_materially|unstable_model_judgements,,,,19 28 20 24 22 5 24 15 23 16,data/csbench/student_images/CPL_4/ANS_CPL_233.jpg
CPL_5,ANS_CPL_251,P1,possible_teacher_over_score,6.0,model_avg_score,2.7,3.3,3.3,2.5,3.0,2.5,absolute_disagreement|within_question_outlier,0.3,False,10.0,2.7,2.7,2.7,2.7,BND,0.4714,high,0.0,0.5,0.133333,,,,,"1. 2)#define N 6 → #define N 6; | 2. 4) float result=0; → float result=1 | 3. 17) if(argc!=2||fp=fopen(argv[1],""w"")==NULL)→ if(argc!=2||fp=fopen(argv,""w"")==NULL) | 4. 22) for(int i=N; i>=0 ; i--)→ for(int i=N-i; i>=0;i-) | 5. 24)printf(""%.2f"",polynomial(x,&c));→ printf(""%.2f"",polynomial(x,c));",data/csbench/student_images/CPL_5/ANS_CPL_251.jpg
CPL_5,ANS_CPL_258,P1,possible_teacher_over_score,4.0,model_avg_score,1.0,3.0,3.0,2.5,2.7,2.5,absolute_disagreement|within_question_outlier,0.3,False,10.0,1.0,1.0,0.0,0.0,BND,0.8165,high,0.0,1.0,0.2,,,,,"【1】将'||'换成'&&' | 【2】float result=1 ; | 【3】for(int i=N; i>0; i--) | 
【4】去掉 int argc, char * argv[]; | 
【5】printf(""%2f"", polynomial(x,0))",data/csbench/student_images/CPL_5/ANS_CPL_258.jpg
CPL_5,ANS_CPL_260,P2,possible_teacher_over_score,8.0,model_avg_score,4.0,4.0,4.0,2.5,3.7,2.5,absolute_disagreement|within_question_outlier,0.3,False,10.0,4.0,4.0,4.0,4.0,BND,0.8165,high,0.0,1.0,0.4,rubric_mapping_risk,,,,"1. 4) 把0改为1.0 | 2. 17) 把""w""改为""r"" | 3. 24) 把&c改为c | 4. 19) 把注释改为""在敌未知投x"" | 5. 17) 扎 f=fopen(argv[1],""w"") 后添加""z"","")""",data/csbench/student_images/CPL_5/ANS_CPL_260.jpg
CPL_5,ANS_CPL_245,P2,possible_teacher_over_score,5.0,model_avg_score,1.7,3.3,3.3,2.5,3.0,2.5,absolute_disagreement|within_question_outlier,0.3,False,10.0,1.7,1.7,0.7,0.7,BND,1.2472,high,0.2,1.0,0.4,rubric_mapping_risk|unstable_model_judgements,,,,"【1】(4). float result =1.0 | 【2】 | 【3】(24) printf(""%2.2f"",polynomial(x,c)) | 【4】(22) for(int i=N;i>0;i--) | 【5】(25) fclose(argtxt)",data/csbench/student_images/CPL_5/ANS_CPL_245.jpg
CPL_5,ANS_CPL_254,P2,possible_teacher_over_score,6.0,model_avg_score,3.0,3.0,3.0,2.5,2.7,2.5,absolute_disagreement|within_question_outlier,0.3,False,10.0,3.0,3.0,2.0,2.0,BND,2.4495,high,0.2,1.0,0.466667,rubric_mapping_risk|unstable_model_judgements,,,,"1. 6) { result = 1 ; result *= X ; } | 2. if(argc != 2 || (pf = fopen(argv[1], ""w"")) == NULL) | 3. for(int i = N-1; i >= 0; i--) | 4. printf(""%.2f"", polynomial(X, c)); | 5. ",data/csbench/student_images/CPL_5/ANS_CPL_254.jpg
CPL_6,ANS_CPL_318,P1,possible_teacher_under_score,2.0,model_avg_score,6.3,-4.3,4.3,2.5,-4.3,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,6.3,6.3,5.3,5.3,BND,0.4714,high,0.0,0.5,0.2,,,,,"(1) 'a' <= ch <= 'z' | (2) ('a' <= ch <= 'z' || 'A' <= ch <= 'Z' )| (3) a[i] = 0 = 0 | (4) words[Upper(ch)-'A']-- | (5) int Equal Array(int word[], int 26)",data/csbench/student_images/CPL_6/ANS_CPL_318.jpg
CPL_6,ANS_CPL_353,P1,possible_teacher_under_score,6.0,model_avg_score,10.0,-4.0,4.0,2.5,-4.0,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,10.0,10.0,10.0,10.0,POS,0.0,high,0.0,0.0,0.0,,,,,"【1】'a' <= ch <= 'z' | 【2】('a' <= ch <= 'z') || ('A' <= ch <= 'Z') ? 1 : 0 | 【3】a[i]!= 0 | 【4】words[ Upper(ch) - 'A' ] -- | 【5】EqualArray(word, 26)",data/csbench/student_images/CPL_6/ANS_CPL_353.jpg
CPL_6,ANS_CPL_310,P1,possible_teacher_under_score,6.0,model_avg_score,9.5,-3.5,3.5,2.5,-3.5,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,9.5,9.5,9.5,9.5,BND,0.7071,high,0.0,0.75,0.333333,,,,,"【1】 ch <= z && ch >= a | 【2】 (ch <= z && ch >= a) || (ch <= Z && ch >= A) | 【3】 a[n] != 0 | 【4】 words [Upper (ch) - 'A'] --  | 【5】EqualArray ( words , 26)",data/csbench/student_images/CPL_6/ANS_CPL_310.jpg
CPL_6,ANS_CPL_328,P1,possible_teacher_under_score,6.0,model_avg_score,9.0,-3.0,3.0,2.5,-3.0,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,9.0,9.0,8.0,8.0,BND,0.8165,high,0.0,1.0,0.2,,,,,(1) if(ch>='a'&&ch<='z') | (2) if((ch>='a'&&ch<='z')||(ch>='A'&&ch<='Z'))?1:0; | (3) a[i]!=0 | (4) words[Upper(ch)-'A']-- | (5) if(words[26]=={0}),data/csbench/student_images/CPL_6/ANS_CPL_328.jpg
CPL_6,ANS_CPL_339,P1,possible_teacher_under_score,6.0,model_avg_score,8.7,-2.7,2.7,2.5,-2.7,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,8.7,8.7,8.7,8.7,POS,0.2357,high,0.0,0.25,0.0,,,,,"(1)(ch >'a' && ch <'z') | (2)((ch >'a' && ch <'z') || (ch >'A' && ch <'Z')) | (3)a[i] != 0 | (4)words[Upper(ch)-'A']-- | (5)EqualArray(words, 26)",data/csbench/student_images/CPL_6/ANS_CPL_339.jpg
CPL_6,ANS_CPL_352,P1,possible_teacher_over_score,9.0,model_avg_score,6.3,2.7,2.7,2.5,2.7,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,6.3,6.3,6.3,6.3,POS,0.4714,high,0.0,0.5,0.066667,,,,,"【1】ch >= 'a' | 【2】( 'a' <= ch || ch <= 'z' ) && ( 'A' <= ch || ch <= 'Z' ) | 【3】a[i] != 0 | 【4】words[ Upper(ch) - 'A' ] -- | 【5】EqualArray( words[], 26 )",data/csbench/student_images/CPL_6/ANS_CPL_352.jpg
CPL_6,ANS_CPL_325,P1,possible_teacher_under_score,0.0,model_avg_score,2.5,-2.5,2.5,2.5,-2.5,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,2.5,2.5,2.5,2.5,BND,0.4082,high,0.1,0.5,0.15,,,,,(1) 'a'<ch<'z' | (2) 'a'<ch<'z' || 'A'<ch<'Z' | (3) a[i]=0. | (4) words[upper (ch)-'A']++ | (5) words = words,data/csbench/student_images/CPL_6/ANS_CPL_325.jpg
CPL_6,ANS_CPL_338,P2,possible_teacher_over_score,10.0,model_avg_score,6.7,3.3,3.3,2.5,3.3,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,6.7,6.7,5.2,5.2,BND,0.9428,high,0.0,1.0,0.133333,a3wa_changed_score_materially,,,,"'Z' < ch | ((a' <= ch && ch <= 'Z') || (A' <= ch && ch <= 'Z')) ? 1 : 0 | a[i] != 0 | words[Upper(ch) - 'A'] -- | EqualArray(words, 26)",data/csbench/student_images/CPL_6/ANS_CPL_338.jpg
CPL_6,ANS_CPL_346,P2,possible_teacher_under_score,4.0,model_avg_score,7.0,-3.0,3.0,2.5,-3.0,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,7.0,7.0,5.88,5.88,BND,0.7071,high,0.2,0.75,0.333333,a3wa_changed_score_materially,,,,"(1)(ch<'z'&&ch>'a') | (2)((ch<'z'&&ch>'a')||(ch<'Z'&&ch>'A'))?1:0 | (3)a[i]!=0. | (5)Equal(Array(words,26)",data/csbench/student_images/CPL_6/ANS_CPL_346.jpg
CPL_6,ANS_CPL_321,P2,possible_teacher_over_score,10.0,model_avg_score,7.3,2.7,2.7,2.5,2.7,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,7.3,7.3,8.3,8.3,BND,1.2472,high,0.0,1.0,0.2,a3wa_changed_score_materially|unstable_model_judgements,,,,"(1) ch<='z'&&ch>='A' | (2) (ch<='z'&&ch>='A')||(ch<='z'&&ch>='a') | (3) a[i]!=0 | (4) words[Upper(ch)-'A']-- | (5) EqualArray(words,26)",data/csbench/student_images/CPL_6/ANS_CPL_321.jpg
CPL_6,ANS_CPL_329,P2,possible_teacher_over_score,6.0,model_avg_score,3.3,2.7,2.7,2.5,2.7,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,3.3,3.3,4.3,4.3,BND,1.2472,high,0.0,1.0,0.133333,unstable_model_judgements,,,,(1) A'<=ch && 'a'<=ch && ch<='z' | (2) 'a'<=ch && ch<='z' || 'A'<=ch && ch<='Z' | (3) a[i] == 0 | (4) words[Upperch)-'A']-- | (5) words == 0 words == 0,data/csbench/student_images/CPL_6/ANS_CPL_329.jpg
CPL_6,ANS_CPL_360,P2,possible_teacher_over_score,8.0,model_avg_score,5.5,2.5,2.5,2.5,2.5,2.5,absolute_disagreement|within_question_outlier,0.0,False,10.0,5.5,5.5,7.0,7.0,BND,0.7071,high,0.0,0.75,0.066667,a3wa_changed_score_materially,,,,"【1】ch-'a'+'A' < ch | 【2】(ch>'a' && ch<'z') || (ch>'A' && ch<'z')?1:0 | 【3】a[i] != 0 | 【4】Words[Upper(ch)-'A'] | 【5】EqualArray(words, 26)",data/csbench/student_images/CPL_6/ANS_CPL_360.jpg
CPL_7,ANS_CPL_388,P1,possible_teacher_over_score,10.0,model_avg_score,3.2,6.8,6.8,3.75,6.6,3.75,absolute_disagreement|within_question_outlier,0.2,False,15.0,3.2,3.2,3.2,3.2,BND,0.8498,high,0.333333,0.666667,0.333333,,,,,"#include<stdio.h>|#include<stdlib.h>|int main()|{ int i,j,a[5][5],b[5][5]={0};|for(i=0;i<5;i++)|{for(j=0;j<5;j++)|{scanf(""%d"",a[i][j]);|}|printf(""\n"");|}|for(i=0;i<5;i++)|for(j=0;j<5;j++)|{|fprintf(matrix.txt,b,w);|return 0;|}",data/csbench/student_images/CPL_7/ANS_CPL_388.jpg
CPL_7,ANS_CPL_368,P2,possible_teacher_under_score,3.0,model_avg_score,9.2,-6.2,6.2,3.75,-6.4,3.75,absolute_disagreement|within_question_outlier,0.2,False,15.0,9.2,9.2,11.2,11.2,BND,2.095,high,0.0,1.0,0.222222,a3wa_changed_score_materially|unstable_model_judgements,,,,"#include<stdio.h>int main(){ //输入且同时计算int (*b)[5];for(int i=0;i<5;i++){ for(int j=0;j<5;j++){ scanf(""%d"",*(b+j)+i);}}FILE * fp = fopen(""matrix.txt"",""w"");for(int i=0;i<5;i++){ fwirte((*b)+i,5,fp);fputc(""\n"",fp);}fclose(fp);return 0;}",data/csbench/student_images/CPL_7/ANS_CPL_368.jpg
